epoch,acc,loss,val_acc,val_auc,val_f1,val_loss,val_precisions,val_recall
0,0.41447154749516935,2.257010730779533,0.796079860478434,0.8209574081417014,0.08115814871682386,0.8933534350242409,0.9677261414507485,0.796079860478434
1,0.5235978872158579,1.6306099861687577,0.8249733191035219,0.8064424583554621,0.10271827633721659,0.7573116219304077,0.9663124334017679,0.8249733191035219
2,0.5774260269057777,1.426827820828282,0.7971731264804643,0.8211357681069396,0.10801999565311889,0.811228263966789,0.9681962417067876,0.7971731264804643
3,0.6151518777477173,1.2920072184075895,0.8190384465210714,0.827619437812015,0.12350692785475392,0.7036732126815808,0.9682770755351123,0.8190384465210714
4,0.639493341994154,1.1873003144928196,0.8318713069734753,0.8251325730264037,0.12799592044875063,0.6621714611169148,0.967816952935214,0.8318713069734753
5,0.6631168697976069,1.0987917461125631,0.8265611578207565,0.8282792767860278,0.12965483112705678,0.6578236249806585,0.968183388106862,0.8265611578207563
6,0.6806721252638349,1.0338121698971714,0.8457453731420985,0.8200086628223541,0.14572795625427204,0.5676886691119187,0.9674746301784997,0.8457453731420984
7,0.7009965641633341,0.9681757495539044,0.8195330192362756,0.8278865888687097,0.13206197854588797,0.6541472522081129,0.9685206946356912,0.8195330192362755
8,0.7106716124520881,0.9234391335607527,0.8189863862352604,0.8285381095376548,0.13058991436726927,0.6583444665490326,0.9685209976056839,0.8189863862352604
9,0.7239534366933899,0.885758850403645,0.8216414608116198,0.8164138930949082,0.13041374304379386,0.6455850283693764,0.9674379362726775,0.8216414608116199
10,0.7391668518486864,0.8293863104842631,0.8312726136866492,0.8212527747744137,0.1381753764393268,0.6058670713902947,0.9679092852960753,0.8312726136866492
11,0.7461239978803781,0.8001427522716505,0.8108129213629383,0.8315782594374757,0.12715837621497997,0.7030580714482676,0.9689917043299661,0.8108129213629383
