epoch,acc,loss,val_acc,val_auc,val_f1,val_loss,val_precisions,val_recall
0,0.4135484863511701,2.270163607681713,0.8323138194028685,0.8122932829466009,0.0945416557848002,0.7807696948900568,0.966324311518773,0.8323138194028685
1,0.5161279294376131,1.6549188366111687,0.83830075227113,0.8162306454103752,0.11645569620253164,0.7249691032012281,0.967002483830835,0.83830075227113
2,0.5727081588359105,1.4438842746647453,0.8023531249186558,0.827268122523988,0.1090505274847307,0.7612358489779923,0.9688260392167733,0.8023531249186557
3,0.6113057896466592,1.2981264343979162,0.8018845823463571,0.8328802819940202,0.11493492168541804,0.7591766639847695,0.9691124631977164,0.8018845823463571
4,0.6393394984701116,1.1891882218288945,0.8283051773954239,0.8237944504613741,0.13326678312952334,0.6674556758615591,0.9681791478137045,0.8283051773954239
5,0.6624502145272663,1.1045757081689547,0.8089387510737434,0.83421467223546,0.12643027076016766,0.7228133820865579,0.9691732618097804,0.8089387510737434
6,0.6836977145700006,1.0332393336331946,0.8316370356873259,0.8294757574861972,0.14069209396312202,0.6366925146720186,0.9683723094078445,0.8316370356873259
7,0.699663253621634,0.9679781005100556,0.803758752635552,0.8401129006240224,0.12834932186569634,0.7160129642196128,0.9697562011627137,0.803758752635552
8,0.7144151382037847,0.9177873073909036,0.8142228700835568,0.837761303727901,0.13089308467508398,0.6792324616243302,0.9693196516866597,0.8142228700835568
9,0.7273721816721082,0.8724849859658813,0.7942056901892391,0.8366664454733691,0.12371570808177101,0.7467009734303115,0.9698472972255101,0.7942056901892391
10,0.7414232235366781,0.8260540060360341,0.793554936616602,0.8331867508337872,0.11731014000848534,0.7261242230269849,0.9694367442348993,0.793554936616602
11,0.7455599049588896,0.8015731669756977,0.7957935289064737,0.8339020914299679,0.12162017740728866,0.7457747154693599,0.9694734110950156,0.7957935289064737
