epoch,acc,loss,val_acc,val_auc,val_f1,val_loss,val_precisions,val_recall
0,0.42988034188034185,2.2188952825171318,0.8102923185048286,0.7990227243030482,0.07976401179941002,0.8519147751459609,0.9654552981897497,0.8102923185048286
1,0.5341025641025641,1.5987062533614982,0.7905354400395658,0.8083479246344996,0.08873209322215093,0.8187643947626639,0.9671149929798971,0.7905354400395658
2,0.5891282051282051,1.3975573775462615,0.8073248822136033,0.8132290735300096,0.1077871660196392,0.7507089188188462,0.9673969285347459,0.8073248822136033
3,0.6216410256410256,1.272011073683062,0.8182835723768124,0.8061821432591207,0.11406569606545543,0.6925575104075531,0.9666702493890155,0.8182835723768123
4,0.6505982905982906,1.1643463599050148,0.8030559387771039,0.8178162146984672,0.11658693959283568,0.7418120203098371,0.9680197973782156,0.803055938777104
5,0.671042735042735,1.087331064436171,0.8254418616758206,0.8075725399611822,0.1234169356841321,0.6317764099842587,0.966792028998519,0.8254418616758206
6,0.6908034188034188,1.0169612511284332,0.8196371398078975,0.8212202483682145,0.12721609966459035,0.6650217396093966,0.9680141427302646,0.8196371398078975
7,0.7052820512820512,0.9655880175288926,0.7936590571882239,0.8278793181943659,0.11870885538330855,0.756827322432657,0.9688644296530736,0.793659057188224
8,0.7188888888888889,0.9097627894328191,0.8202878933805346,0.8161945021200699,0.1291331008777203,0.6677386504835416,0.9676334942690835,0.8202878933805346
9,0.7315726495726496,0.8683559915673019,0.8062576463544785,0.8261318481980808,0.1289600358222322,0.7135918780070979,0.9688033968420686,0.8062576463544785
10,0.7453333333333333,0.820910457565489,0.7889736314652367,0.8107649562552796,0.11392670157068065,0.7580286066787266,0.9678582285381291,0.7889736314652367
11,0.7553675213675214,0.7771059150043715,0.8226045760991227,0.8146615138491264,0.13425588735129884,0.6438648199698106,0.967468214987008,0.8226045760991227
12,0.7617777777777778,0.7597810354497697,0.7971731264804643,0.8144305700742658,0.11843672187939809,0.7387929019182754,0.9680039592072455,0.7971731264804643
13,0.7724957264957265,0.7206657067567874,0.8233594502433819,0.8244497876959997,0.13823208439432522,0.6654300581835775,0.9681640958796107,0.8233594502433818
14,0.7767521367521367,0.701615277465592,0.8360100996954474,0.8254246440095934,0.1454404546628778,0.5982436444915328,0.9682272604340083,0.8360100996954474
15,0.7835726495726496,0.6774058262614103,0.8084702085014447,0.8295101535457824,0.12355474948991159,0.6935654381355,0.9686837967920296,0.8084702085014447
16,0.7905811965811966,0.6527717338301178,0.812192518936929,0.8201818996457035,0.12356820548420688,0.6994467346740917,0.9679103965331591,0.8121925189369289
17,0.7942051282051282,0.6394340096172104,0.7957935289064737,0.8280661915480894,0.12118616850444278,0.7687387218311998,0.9690021042808248,0.7957935289064737
18,0.8022393162393162,0.6115432570449307,0.7907697113257152,0.8318257195246963,0.12209910098264687,0.8185953740559497,0.9692222278596576,0.7907697113257152
19,0.8046153846153846,0.6043565657362979,0.7976156389098576,0.8316725372257335,0.12444827214985467,0.7601718049749795,0.9691486966489653,0.7976156389098576
