epoch,acc,loss,val_acc,val_auc,val_f1,val_loss,val_precisions,val_recall
0,0.41194167621091776,2.265096395872093,0.8427519067079678,0.8211039094239726,0.09782309176081565,0.7681301604963855,0.966716918259334,0.8427519067079678
1,0.5138202765785065,1.6617758162369967,0.8483223572897415,0.8132265171730728,0.11456859971711457,0.7131857673290926,0.9663959007506467,0.8483223572897416
2,0.5645031708869866,1.4548938772812499,0.7709087122888305,0.8240127633441579,0.0977465613110916,0.8603306585706546,0.9692819128478899,0.7709087122888305
3,0.6044682996876942,1.3213339032553169,0.7950386547622147,0.8267670483769802,0.10831721470019343,0.7666075273273445,0.9687006503345298,0.7950386547622146
4,0.6301430744793971,1.2212710970253116,0.8083660879298228,0.8401889812333055,0.12379984186151585,0.7683020995577207,0.9695533257168004,0.8083660879298228
5,0.654928975574086,1.1277204311054383,0.8298930161126584,0.8277048127196975,0.13088346337780016,0.6368075352865445,0.9681440606405244,0.8298930161126584
6,0.675714945044184,1.058489560555198,0.8581096910222037,0.8047330090310725,0.1435562805872757,0.5529499177579986,0.9659431606969967,0.8581096910222037
7,0.6893386437843764,1.002135596622396,0.8082879975011062,0.8307438995523975,0.12383971021055014,0.7175995553927192,0.9686621567343682,0.8082879975011062
8,0.7038170287697578,0.9462108763402813,0.8254418616758206,0.8263835705026338,0.1345280471339143,0.6456947098276792,0.9681182291689545,0.8254418616758205
9,0.7201586297680314,0.89926820406557,0.8199755316656688,0.8312535042464361,0.1306580675982324,0.664555597271785,0.968609930166173,0.8199755316656688
10,0.731218269775204,0.8555473008625887,0.8025613660618997,0.8252076544639864,0.12132596685082872,0.7139350239128425,0.9685948402144732,0.8025613660618997
11,0.738124134630432,0.8242523362030504,0.8197412603795194,0.8217471638255677,0.13129259834987447,0.6475280948198732,0.9682441829261569,0.8197412603795194
